Entity,Code,Year,Urban,Rural
Mozambique,MOZ,2001,30.749426,0
Mozambique,MOZ,2002,31.803055,0
Mozambique,MOZ,2003,32.874046,0
Mozambique,MOZ,2004,33.962402,0.12357633
Mozambique,MOZ,2005,35.068123,0.39638904
Mozambique,MOZ,2006,36.191208,0.7165874
Mozambique,MOZ,2007,37.331654,1.0841715
Mozambique,MOZ,2008,38.489464,1.4991413
Mozambique,MOZ,2009,39.664635,1.9614968
Mozambique,MOZ,2010,40.31313,2.471238
Mozambique,MOZ,2011,40.82919,3.028365
Mozambique,MOZ,2012,41.345253,3.6328773
Mozambique,MOZ,2013,41.861313,4.2847757
Mozambique,MOZ,2014,42.377373,4.98406
Mozambique,MOZ,2015,42.893436,5.730729
Mozambique,MOZ,2016,43.409496,6.5247846
Mozambique,MOZ,2017,43.925556,7.3662257
Mozambique,MOZ,2018,44.44162,8.255053
Mozambique,MOZ,2019,44.95768,9.191265
Mozambique,MOZ,2020,45.47374,10.174863
Mozambique,MOZ,2021,45.989803,11.205847
Mozambique,MOZ,2022,46.505863,12.284216
Mozambique,MOZ,2023,47.021923,13.409971
Mozambique,MOZ,2024,47.537987,14.583113
Myanmar,MMR,2000,50.78404,18.37569
Myanmar,MMR,2001,52.47013,19.736727
Myanmar,MMR,2002,54.174774,21.134706
Myanmar,MMR,2003,55.89797,22.56963
Myanmar,MMR,2004,57.639713,24.041494
Myanmar,MMR,2005,59.400013,25.550303
Myanmar,MMR,2006,61.17886,27.096052
Myanmar,MMR,2007,62.97626,28.678745
Myanmar,MMR,2008,64.79221,30.29838
Myanmar,MMR,2009,66.62671,31.954958
Myanmar,MMR,2010,68.47977,33.648476
Myanmar,MMR,2011,69.66521,35.37894
Myanmar,MMR,2012,70.119644,37.146347
Myanmar,MMR,2013,70.57407,38.950695
Myanmar,MMR,2014,71.0285,40.791985
Myanmar,MMR,2015,71.48294,42.670216
Myanmar,MMR,2016,71.93737,44.585392
Myanmar,MMR,2017,72.39181,46.53751
Myanmar,MMR,2018,72.84624,48.52657
Myanmar,MMR,2019,73.30067,50.552574
Myanmar,MMR,2020,73.755104,52.059216
Myanmar,MMR,2021,74.20953,52.75898
Myanmar,MMR,2022,74.20953,52.75898
Myanmar,MMR,2023,74.20953,52.75898
Myanmar,MMR,2024,74.20953,52.75898
Nauru,NRU,2000,18.648062,
Nauru,NRU,2001,18.648691,
Nauru,NRU,2002,18.64932,
Nauru,NRU,2003,18.64995,
Nauru,NRU,2004,18.65058,
Nauru,NRU,2005,18.651209,
Nauru,NRU,2006,18.651836,
Nauru,NRU,2007,18.652466,
Nauru,NRU,2008,18.653095,
Nauru,NRU,2009,18.653725,
Nauru,NRU,2010,18.654354,
Nauru,NRU,2011,18.654984,
Nauru,NRU,2012,18.655613,
Nauru,NRU,2013,18.656242,
Nauru,NRU,2014,18.65687,
Nauru,NRU,2015,18.6575,
Nauru,NRU,2016,18.658129,
Nauru,NRU,2017,18.658758,
Nauru,NRU,2018,18.659388,
Nauru,NRU,2019,18.660017,
Nauru,NRU,2020,18.660646,
Nauru,NRU,2021,18.661274,
Nauru,NRU,2022,18.661903,
Nauru,NRU,2023,18.662533,
Nauru,NRU,2024,18.663162,
Nepal,NPL,2000,37.586525,25.137785
Nepal,NPL,2001,37.63298,25.38317
Nepal,NPL,2002,37.679436,25.628553
Nepal,NPL,2003,37.72589,25.873938
Nepal,NPL,2004,37.772346,26.119322
Nepal,NPL,2005,37.8188,26.364706
Nepal,NPL,2006,37.865257,26.61009
Nepal,NPL,2007,37.911713,26.855476
Nepal,NPL,2008,37.958168,27.10086
Nepal,NPL,2009,38.004623,27.346245
Nepal,NPL,2010,38.05108,27.591629
Nepal,NPL,2011,38.097534,27.837013
Nepal,NPL,2012,38.143986,28.082397
Nepal,NPL,2013,36.536427,26.644403
Nepal,NPL,2014,34.92484,25.177246
Nepal,NPL,2015,33.30923,23.680923
Nepal,NPL,2016,31.689596,22.155437
Nepal,NPL,2017,30.065939,20.600788
Nepal,NPL,2018,28.438257,19.016973
Nepal,NPL,2019,26.806553,17.403996
Nepal,NPL,2020,25.170824,15.761853
Nepal,NPL,2021,23.53107,14.090548
Nepal,NPL,2022,23.559418,14.204695
Nepal,NPL,2023,23.587765,14.318841
Nepal,NPL,2024,23.616114,14.432988
Nigeria,NGA,2000,19.589373,8.88111
Nigeria,NGA,2001,19.748552,9.221688
Nigeria,NGA,2002,20.902205,9.698235
Nigeria,NGA,2003,22.071762,10.184465
Nigeria,NGA,2004,23.257221,10.680383
Nigeria,NGA,2005,24.458584,11.185986
Nigeria,NGA,2006,25.67585,11.701273
Nigeria,NGA,2007,26.90902,12.226247
Nigeria,NGA,2008,28.158092,12.760905
Nigeria,NGA,2009,29.42307,13.30525
Nigeria,NGA,2010,30.70395,13.85928
Nigeria,NGA,2011,32.000732,14.422996
Nigeria,NGA,2012,33.104134,14.996396
Nigeria,NGA,2013,33.34923,15.579482
Nigeria,NGA,2014,33.594334,16.172255
Nigeria,NGA,2015,33.83943,16.774712
Nigeria,NGA,2016,34.08453,17.386854
Nigeria,NGA,2017,34.329628,18.008682
Nigeria,NGA,2018,34.57473,18.640196
Nigeria,NGA,2019,34.819828,19.281395
Nigeria,NGA,2020,35.064926,19.932281
Nigeria,NGA,2021,35.310024,20.592852
Nigeria,NGA,2022,35.555126,21.263107
Nigeria,NGA,2023,35.800224,21.943048
Nigeria,NGA,2024,36.045322,22.390167
North Korea,PRK,2000,78.7,54.8
North Korea,PRK,2001,78.7,54.8
North Korea,PRK,2002,78.7,54.8
North Korea,PRK,2003,78.7,54.8
North Korea,PRK,2004,78.676025,54.740116
North Korea,PRK,2005,78.56187,54.346264
North Korea,PRK,2006,78.4477,53.95241
North Korea,PRK,2007,78.33354,53.558556
North Korea,PRK,2008,78.21938,53.164703
North Korea,PRK,2009,78.10522,52.77085
North Korea,PRK,2010,77.99106,52.377
North Korea,PRK,2011,77.8769,51.983143
North Korea,PRK,2012,77.76273,51.58929
North Korea,PRK,2013,77.648575,51.19544
North Korea,PRK,2014,77.53441,50.801582
North Korea,PRK,2015,77.42025,50.40773
North Korea,PRK,2016,77.30609,50.013878
North Korea,PRK,2017,77.191925,49.62002
North Korea,PRK,2018,77.07777,49.22617
North Korea,PRK,2019,76.96361,48.832317
North Korea,PRK,2020,76.96361,48.832317
North Korea,PRK,2021,76.96361,48.832317
North Korea,PRK,2022,76.96361,48.832317
North Korea,PRK,2023,76.96361,48.832317
North Macedonia,MKD,2000,84.721725,74.23673
North Macedonia,MKD,2001,84.721725,74.23673
North Macedonia,MKD,2002,84.721725,74.23673
North Macedonia,MKD,2003,84.721725,74.23673
North Macedonia,MKD,2004,84.721725,74.23673
North Macedonia,MKD,2005,84.72196,74.2873
North Macedonia,MKD,2006,84.7222,74.33786
North Macedonia,MKD,2007,84.722435,74.38842
North Macedonia,MKD,2008,84.72267,74.43899
North Macedonia,MKD,2009,84.72291,74.48955
North Macedonia,MKD,2010,84.72314,74.54011
North Macedonia,MKD,2011,84.72337,74.590675
North Macedonia,MKD,2012,84.72361,74.641235
North Macedonia,MKD,2013,84.72385,74.691795
North Macedonia,MKD,2014,84.72408,74.742355
North Macedonia,MKD,2015,84.72432,74.79292
North Macedonia,MKD,2016,84.724556,74.84348
North Macedonia,MKD,2017,84.724785,74.89404
North Macedonia,MKD,2018,84.72502,74.66754
North Macedonia,MKD,2019,84.72526,74.71792
North Macedonia,MKD,2020,84.725494,74.768295
North Macedonia,MKD,2021,84.72573,74.818665
North Macedonia,MKD,2022,84.72597,74.86904
North Macedonia,MKD,2023,84.7262,74.91942
North Macedonia,MKD,2024,84.7262,74.91942
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2000,75.25387,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2001,75.23696,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2002,75.32906,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2003,75.426796,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2004,75.53255,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2005,75.83395,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2006,76.27671,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2007,76.79504,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2008,77.24626,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2009,77.63061,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2010,78.0455,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2011,78.306694,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2012,78.52226,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2013,78.64827,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2014,78.74712,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2015,78.966286,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2016,79.25142,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2017,79.54496,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2018,79.841866,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2019,80.147514,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2020,80.31986,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2021,80.19541,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2022,80.12877,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2023,80.05988,
Northern Africa and Western Asia (UN SDG),UNSDG_NAWA,2024,79.94521,
Pakistan,PAK,2000,44.969902,41.402695
Pakistan,PAK,2001,44.991024,41.55197
Pakistan,PAK,2002,45.01215,41.701252
Pakistan,PAK,2003,45.033276,41.850533
Pakistan,PAK,2004,45.054398,41.999813
Pakistan,PAK,2005,45.075523,42.14909
Pakistan,PAK,2006,45.09665,42.29837
Pakistan,PAK,2007,45.11777,42.44765
Pakistan,PAK,2008,45.138897,42.59693
Pakistan,PAK,2009,45.16002,42.746212
Pakistan,PAK,2010,45.181145,42.89549
Pakistan,PAK,2011,45.20227,43.04477
Pakistan,PAK,2012,45.223392,43.19405
Pakistan,PAK,2013,45.24452,43.34333
Pakistan,PAK,2014,45.265644,43.492607
Pakistan,PAK,2015,45.286766,43.641888
Pakistan,PAK,2016,45.30789,43.79117
Pakistan,PAK,2017,45.329018,43.94045
Pakistan,PAK,2018,45.35014,44.089725
Pakistan,PAK,2019,45.371265,44.239006
Pakistan,PAK,2020,45.39239,44.388287
Pakistan,PAK,2021,45.413513,44.537567
Pakistan,PAK,2022,45.43464,44.686844
Pakistan,PAK,2023,45.43464,44.686844
Pakistan,PAK,2024,45.43464,44.686844
Palau,PLW,2000,70.04557,54.460033
Palau,PLW,2001,71.30308,54.589832
Palau,PLW,2002,72.56056,54.719685
Palau,PLW,2003,73.81801,54.849586
Palau,PLW,2004,75.07543,54.979546
Palau,PLW,2005,76.33283,55.109554
Palau,PLW,2006,77.590195,55.239613
Palau,PLW,2007,78.847534,55.369724
Palau,PLW,2008,80.10484,55.49989
Palau,PLW,2009,81.36213,55.630108
Palau,PLW,2010,82.619385,55.760376
Palau,PLW,2011,83.87661,55.890697
Palau,PLW,2012,85.13381,56.02107
Palau,PLW,2013,86.390976,56.151493
Palau,PLW,2014,87.64812,56.28197
Palau,PLW,2015,88.905235,56.4125
Palau,PLW,2016,90.162315,56.54308
Palau,PLW,2017,91.41937,56.673714
Palau,PLW,2018,92.67641,56.804398
Palau,PLW,2019,93.9334,56.935135
Palau,PLW,2020,95.19038,57.065926
Palau,PLW,2021,96.44733,57.19677
Palau,PLW,2022,97.70424,57.327663
Palau,PLW,2023,97.70424,57.327663
Palau,PLW,2024,97.70424,57.327663
Palestine,PSE,2000,77.03885,68.17654
Palestine,PSE,2001,77.36111,68.71117
Palestine,PSE,2002,77.68337,69.24579
Palestine,PSE,2003,78.00563,69.78041
Palestine,PSE,2004,78.32789,70.31504
Palestine,PSE,2005,78.650154,70.84966
Palestine,PSE,2006,78.97241,71.384285
Palestine,PSE,2007,79.29468,71.918915
Palestine,PSE,2008,79.616936,72.45354
Palestine,PSE,2009,79.93919,72.98816
Palestine,PSE,2010,80.26146,73.52279
Palestine,PSE,2011,80.58372,74.05741
Palestine,PSE,2012,80.905975,74.59203
Palestine,PSE,2013,81.22824,75.12666
Palestine,PSE,2014,81.5505,75.661285
Palestine,PSE,2015,81.85523,75.77763
Palestine,PSE,2016,81.85523,76.37127
Palestine,PSE,2017,81.85523,76.37127
Palestine,PSE,2018,81.85523,76.37127
Palestine,PSE,2019,81.85523,76.37127
Palestine,PSE,2020,81.85523,76.37127
Palestine,PSE,2021,81.85523,76.37127
Palestine,PSE,2022,81.85523,76.37127
Palestine,PSE,2023,81.85523,76.37127
Palestine,PSE,2024,81.85523,76.37127
Paraguay,PRY,2000,67.39593,28.1193
Paraguay,PRY,2001,67.61038,29.243092
Paraguay,PRY,2002,67.82484,30.36688
Paraguay,PRY,2003,68.0393,31.49067
Paraguay,PRY,2004,68.25375,32.61446
Paraguay,PRY,2005,68.46821,33.73825
Paraguay,PRY,2006,68.68266,34.862038
Paraguay,PRY,2007,68.89712,35.98583
Paraguay,PRY,2008,69.11157,37.10962
Paraguay,PRY,2009,69.326035,38.233406
Paraguay,PRY,2010,69.54049,39.357197
Paraguay,PRY,2011,69.754944,40.480988
Paraguay,PRY,2012,69.9694,41.604774
Paraguay,PRY,2013,70.18385,42.728565
Paraguay,PRY,2014,70.398315,43.852356
Paraguay,PRY,2015,70.61277,44.976143
Paraguay,PRY,2016,70.827225,46.099934
Paraguay,PRY,2017,71.04168,47.223724
Paraguay,PRY,2018,71.256134,48.347515
Paraguay,PRY,2019,71.47059,49.471302
Paraguay,PRY,2020,71.68505,50.595093
Paraguay,PRY,2021,71.899506,50.728687
Paraguay,PRY,2022,72.11396,50.728687
Paraguay,PRY,2023,72.206474,50.728687
Paraguay,PRY,2024,72.206474,50.728687
Peru,PER,2000,56.42183,14.056286
Peru,PER,2001,56.57181,14.4536085
Peru,PER,2002,56.721798,14.850931
Peru,PER,2003,56.87178,15.248255
Peru,PER,2004,57.021763,15.645577
Peru,PER,2005,57.171745,16.0429
Peru,PER,2006,57.321728,16.440224
Peru,PER,2007,57.471714,16.837545
Peru,PER,2008,57.621696,17.234869
Peru,PER,2009,57.77168,17.632193
Peru,PER,2010,57.92166,18.029514
Peru,PER,2011,58.071644,18.426838
Peru,PER,2012,58.221626,18.82416
Peru,PER,2013,58.371613,19.221483
Peru,PER,2014,58.521595,19.618807
Peru,PER,2015,58.671577,20.016129
Peru,PER,2016,58.82156,20.413452
Peru,PER,2017,58.971542,20.810774
Peru,PER,2018,59.12153,21.208097
Peru,PER,2019,59.27151,21.605421
Peru,PER,2020,59.421494,22.002743
Peru,PER,2021,59.571476,22.400066
Peru,PER,2022,58.542564,22.79739
Peru,PER,2023,57.39395,23.194712
Peru,PER,2024,56.23885,23.592035
Philippines,PHL,2000,60.015335,26.0653
Philippines,PHL,2001,60.107067,26.244337
Philippines,PHL,2002,60.1988,28.272123
Philippines,PHL,2003,60.29053,30.32496
Philippines,PHL,2004,60.382263,31.306303
Philippines,PHL,2005,60.474,31.515589
Philippines,PHL,2006,60.56573,31.724874
Philippines,PHL,2007,60.657463,31.93416
Philippines,PHL,2008,60.749195,32.143444
Philippines,PHL,2009,60.840927,32.35273
Philippines,PHL,2010,60.93266,32.562016
Philippines,PHL,2011,61.02439,32.7713
Philippines,PHL,2012,61.116123,32.980587
Philippines,PHL,2013,61.207855,33.189873
Philippines,PHL,2014,61.299587,33.39916
Philippines,PHL,2015,61.39132,33.608444
Philippines,PHL,2016,61.483055,33.81773
Philippines,PHL,2017,61.574787,34.02702
Philippines,PHL,2018,61.66652,34.236305
Philippines,PHL,2019,61.75825,34.44559
Philippines,PHL,2020,61.849983,34.654877
Philippines,PHL,2021,61.941715,34.864162
Philippines,PHL,2022,62.033447,35.07345
Philippines,PHL,2023,62.12518,35.282734
Philippines,PHL,2024,62.21691,35.49202
Portugal,PRT,2000,96.66435,90.15496
Portugal,PRT,2001,96.70569,90.0875
Portugal,PRT,2002,96.747025,90.02004
Portugal,PRT,2003,96.78837,89.95258
Portugal,PRT,2004,96.829704,89.88512
Portugal,PRT,2005,96.87105,89.81766
Portugal,PRT,2006,96.912384,89.7502
Portugal,PRT,2007,96.95373,89.68273
Portugal,PRT,2008,96.99506,89.61527
Portugal,PRT,2009,97.0364,89.54781
Portugal,PRT,2010,97.07774,89.670784
Portugal,PRT,2011,97.11908,89.793465
Portugal,PRT,2012,97.16042,89.91586
Portugal,PRT,2013,97.14776,90.03797
Portugal,PRT,2014,97.13505,90.1598
Portugal,PRT,2015,97.12229,90.281334
Portugal,PRT,2016,97.10949,90.40258
Portugal,PRT,2017,97.096634,90.523544
Portugal,PRT,2018,97.08374,90.64422
Portugal,PRT,2019,97.0708,90.7646
Portugal,PRT,2020,97.057816,90.884705
Portugal,PRT,2021,97.044785,91.00452
Portugal,PRT,2022,97.03171,91.12404
Portugal,PRT,2023,97.01858,91.24328
Portugal,PRT,2024,96.96435,91.43185
Romania,ROU,2000,94.95351,66.65007
Romania,ROU,2001,94.95351,66.65007
Romania,ROU,2002,94.95351,66.65007
Romania,ROU,2003,94.95351,66.65007
Romania,ROU,2004,94.95351,66.65007
Romania,ROU,2005,94.95351,66.65007
Romania,ROU,2006,94.95351,66.65007
Romania,ROU,2007,94.95351,66.65007
Romania,ROU,2008,94.95351,66.65007
Romania,ROU,2009,94.95351,66.65007
Romania,ROU,2010,94.95351,66.65007
Romania,ROU,2011,94.95351,66.65007
Romania,ROU,2012,94.95351,66.65007
Romania,ROU,2013,94.95351,66.65007
Romania,ROU,2014,94.95351,66.65007
Romania,ROU,2015,94.95351,66.65007
Romania,ROU,2016,94.95351,66.65007
Romania,ROU,2017,94.95351,66.65007
Romania,ROU,2018,94.95351,66.65007
Romania,ROU,2019,94.95351,66.65007
Romania,ROU,2020,94.95351,66.65007
Romania,ROU,2021,94.95351,66.65007
Romania,ROU,2022,94.95351,66.65007
Romania,ROU,2023,94.95351,66.65007
Romania,ROU,2024,94.95351,66.65007
Rwanda,RWA,2000,24.953514,
Rwanda,RWA,2001,26.052214,
Rwanda,RWA,2002,27.162443,
Rwanda,RWA,2003,28.284203,
Rwanda,RWA,2004,29.417494,
Rwanda,RWA,2005,30.562315,
Rwanda,RWA,2006,31.718666,
Rwanda,RWA,2007,32.886547,
Rwanda,RWA,2008,34.06596,
Rwanda,RWA,2009,35.256905,
Rwanda,RWA,2010,36.459377,
Rwanda,RWA,2011,37.67338,
Rwanda,RWA,2012,38.898914,
Rwanda,RWA,2013,40.13598,
Rwanda,RWA,2014,41.384575,
Rwanda,RWA,2015,42.644703,
Rwanda,RWA,2016,43.91636,
Rwanda,RWA,2017,45.199543,
Rwanda,RWA,2018,46.49426,
Rwanda,RWA,2019,47.800507,
Rwanda,RWA,2020,49.118286,
Rwanda,RWA,2021,50.447594,
Rwanda,RWA,2022,51.788433,
Rwanda,RWA,2023,53.1408,
Rwanda,RWA,2024,53.426468,
Saint Barthelemy,BLM,2000,99.19419,
Saint Barthelemy,BLM,2001,99.19419,
Saint Barthelemy,BLM,2002,99.19419,
Saint Barthelemy,BLM,2003,99.19419,
Saint Barthelemy,BLM,2004,99.19419,
Saint Barthelemy,BLM,2005,99.25071,
Saint Barthelemy,BLM,2006,99.307236,
Saint Barthelemy,BLM,2007,99.36378,
Saint Barthelemy,BLM,2008,99.42034,
Saint Barthelemy,BLM,2009,99.47691,
Saint Barthelemy,BLM,2010,99.53349,
Saint Barthelemy,BLM,2011,99.590096,
Saint Barthelemy,BLM,2012,99.64671,
Saint Barthelemy,BLM,2013,99.70334,
Saint Barthelemy,BLM,2014,99.75998,
Saint Barthelemy,BLM,2015,99.816635,
Saint Barthelemy,BLM,2016,99.87331,
Saint Barthelemy,BLM,2017,99.92999,
Saint Barthelemy,BLM,2018,99.986694,
Saint Barthelemy,BLM,2019,100,
Saint Barthelemy,BLM,2020,100,
Saint Barthelemy,BLM,2021,100,
Saint Barthelemy,BLM,2022,100,
Saint Barthelemy,BLM,2023,100,
Saint Barthelemy,BLM,2024,100,
Saint Martin (French part),MAF,2000,96.7,
Saint Martin (French part),MAF,2001,96.7,
Saint Martin (French part),MAF,2002,96.7,
Saint Martin (French part),MAF,2003,96.7,
Saint Martin (French part),MAF,2004,96.7,
Saint Martin (French part),MAF,2005,96.7,
Saint Martin (French part),MAF,2006,96.7,
Saint Martin (French part),MAF,2007,96.7,
Saint Martin (French part),MAF,2008,96.7,
Saint Martin (French part),MAF,2009,96.7,
Saint Martin (French part),MAF,2010,96.69789,
Saint Martin (French part),MAF,2011,96.69232,
Saint Martin (French part),MAF,2012,96.68675,
Saint Martin (French part),MAF,2013,96.68118,
Saint Martin (French part),MAF,2014,96.67561,
Saint Martin (French part),MAF,2015,96.670044,
Saint Martin (French part),MAF,2016,96.664474,
Saint Martin (French part),MAF,2017,96.6589,
Saint Martin (French part),MAF,2018,96.65333,
Saint Martin (French part),MAF,2019,96.64776,
Saint Martin (French part),MAF,2020,96.64219,
Saint Martin (French part),MAF,2021,96.63662,
Saint Martin (French part),MAF,2022,96.63105,
Saint Martin (French part),MAF,2023,96.62548,
Saint Martin (French part),MAF,2024,96.62548,
Samoa,WSM,2000,82.47316,53.874634
Samoa,WSM,2001,82.47316,53.874634
Samoa,WSM,2002,82.47316,53.874634
Samoa,WSM,2003,82.47316,53.874634
Samoa,WSM,2004,82.47316,53.874634
Samoa,WSM,2005,82.813515,53.99531
Samoa,WSM,2006,83.15387,54.115993
Samoa,WSM,2007,83.49422,54.23667
Samoa,WSM,2008,83.83457,54.357353
Samoa,WSM,2009,84.17493,54.47803
Samoa,WSM,2010,84.515274,54.598713
Samoa,WSM,2011,84.85563,54.71939
Samoa,WSM,2012,85.195984,54.840073
Samoa,WSM,2013,85.53633,54.96075
Samoa,WSM,2014,86.38842,55.081432
Samoa,WSM,2015,87.24456,55.20211
Samoa,WSM,2016,88.10476,55.322792
Samoa,WSM,2017,88.96902,55.44347
Samoa,WSM,2018,89.837326,55.56415
Samoa,WSM,2019,90.709694,55.68483
Samoa,WSM,2020,91.43147,55.80551
Samoa,WSM,2021,91.78542,55.92619
Samoa,WSM,2022,91.95822,56.04687
Samoa,WSM,2023,91.95822,56.16755
Samoa,WSM,2024,91.95822,56.28823
San Marino,SMR,2000,100,100
San Marino,SMR,2001,100,100
San Marino,SMR,2002,100,100
San Marino,SMR,2003,100,100
San Marino,SMR,2004,100,100
San Marino,SMR,2005,100,100
San Marino,SMR,2006,100,100
San Marino,SMR,2007,100,100
San Marino,SMR,2008,100,100
San Marino,SMR,2009,100,100
San Marino,SMR,2010,100,100
San Marino,SMR,2011,100,100
San Marino,SMR,2012,100,100
San Marino,SMR,2013,100,100
San Marino,SMR,2014,100,100
San Marino,SMR,2015,100,100
San Marino,SMR,2016,100,100
San Marino,SMR,2017,100,100
San Marino,SMR,2018,100,100
San Marino,SMR,2019,100,100
San Marino,SMR,2020,100,100
San Marino,SMR,2021,100,100
San Marino,SMR,2022,100,100
San Marino,SMR,2023,100,100
San Marino,SMR,2024,100,100
Sao Tome and Principe,STP,2000,32.381485,18.567108
Sao Tome and Principe,STP,2001,32.732273,18.813425
Sao Tome and Principe,STP,2002,33.08495,19.060415
Sao Tome and Principe,STP,2003,33.439507,19.30808
Sao Tome and Principe,STP,2004,33.795948,19.55642
Sao Tome and Principe,STP,2005,34.15427,19.805435
Sao Tome and Principe,STP,2006,34.514477,20.055126
Sao Tome and Principe,STP,2007,34.876564,20.305492
Sao Tome and Principe,STP,2008,35.24054,20.556534
Sao Tome and Principe,STP,2009,35.60639,20.808249
Sao Tome and Principe,STP,2010,35.974133,21.06064
Sao Tome and Principe,STP,2011,36.343754,21.313707
Sao Tome and Principe,STP,2012,36.715256,21.567448
Sao Tome and Principe,STP,2013,37.088642,21.821865
Sao Tome and Principe,STP,2014,37.463913,22.076956
Sao Tome and Principe,STP,2015,37.84107,22.332724
Sao Tome and Principe,STP,2016,38.220104,22.589165
Sao Tome and Principe,STP,2017,38.60102,22.846283
Sao Tome and Principe,STP,2018,38.98382,23.104074
Sao Tome and Principe,STP,2019,39.368507,23.362541
Sao Tome and Principe,STP,2020,39.755077,23.621685
Sao Tome and Principe,STP,2021,40.143528,23.881502
Sao Tome and Principe,STP,2022,40.29921,24.1057
Sao Tome and Principe,STP,2023,40.29921,24.329899
Sao Tome and Principe,STP,2024,40.29921,24.554096
Senegal,SEN,2000,38.954384,7.250054
Senegal,SEN,2001,39.044853,7.498634
Senegal,SEN,2002,39.135323,7.7472134
Senegal,SEN,2003,39.225792,7.995793
Senegal,SEN,2004,39.31626,8.244372
Senegal,SEN,2005,39.406734,8.492952
Senegal,SEN,2006,39.497204,8.741531
Senegal,SEN,2007,39.587673,8.990111
Senegal,SEN,2008,39.678143,9.238691
Senegal,SEN,2009,39.768612,9.48727
Senegal,SEN,2010,39.85908,9.73585
Senegal,SEN,2011,39.94955,9.98443
Senegal,SEN,2012,40.04002,10.233009
Senegal,SEN,2013,40.130493,10.481589
Senegal,SEN,2014,40.220963,10.730168
Senegal,SEN,2015,40.31143,10.978748
Senegal,SEN,2016,40.4019,11.227328
Senegal,SEN,2017,40.49237,11.475907
Senegal,SEN,2018,40.58284,11.724487
Senegal,SEN,2019,40.67331,11.973067
Senegal,SEN,2020,40.76378,12.221646
Senegal,SEN,2021,40.854248,12.470226
Senegal,SEN,2022,40.94472,12.718805
Senegal,SEN,2023,41.03519,12.967385
Senegal,SEN,2024,41.12566,13.215965
Serbia,SRB,2000,81.43164,66.58464
Serbia,SRB,2001,81.43883,66.56175
Serbia,SRB,2002,81.44601,66.53887
Serbia,SRB,2003,81.453186,66.51598
Serbia,SRB,2004,81.46037,66.493095
Serbia,SRB,2005,81.46755,66.470215
Serbia,SRB,2006,81.47474,66.44733
Serbia,SRB,2007,81.48192,66.42444
Serbia,SRB,2008,81.4891,66.40155
Serbia,SRB,2009,81.496284,66.37867
Serbia,SRB,2010,81.50346,66.35578
Serbia,SRB,2011,81.51064,66.33289
Serbia,SRB,2012,81.51783,66.31001
Serbia,SRB,2013,81.52501,66.287125
Serbia,SRB,2014,81.532196,66.26424
Serbia,SRB,2015,81.539375,66.241356
Serbia,SRB,2016,81.546555,66.21847
Serbia,SRB,2017,81.55374,66.19558
Serbia,SRB,2018,81.56092,66.17269
Serbia,SRB,2019,81.56811,66.14981
Serbia,SRB,2020,81.57529,66.12692
Serbia,SRB,2021,81.582466,66.104034
Serbia,SRB,2022,81.58965,66.081154
Serbia,SRB,2023,81.59683,66.058266
Serbia,SRB,2024,81.60402,66.03538
Sierra Leone,SLE,2000,10.6959505,2.108662
Sierra Leone,SLE,2001,10.7709875,2.2141893
Sierra Leone,SLE,2002,10.8460245,2.4273999
Sierra Leone,SLE,2003,10.921061,2.6504078
Sierra Leone,SLE,2004,10.996098,2.883213
Sierra Leone,SLE,2005,11.071135,3.1258156
Sierra Leone,SLE,2006,11.146172,3.3782156
Sierra Leone,SLE,2007,11.221209,3.6404128
Sierra Leone,SLE,2008,11.296246,3.9124072
Sierra Leone,SLE,2009,11.371283,4.194199
Sierra Leone,SLE,2010,11.446319,4.4857883
Sierra Leone,SLE,2011,11.521356,4.787175
Sierra Leone,SLE,2012,11.596393,5.098359
Sierra Leone,SLE,2013,11.67143,5.41934
Sierra Leone,SLE,2014,11.746467,5.7501187
Sierra Leone,SLE,2015,11.821504,6.0906944
Sierra Leone,SLE,2016,11.896541,6.4410677
Sierra Leone,SLE,2017,11.971578,6.8012385
