Entity,Code,Year,2010,2005,2000,1995,1990,1985,1980,1975,1970,1965,1960,1955,1950,1945,1940,1935,1930,1925
Japan,JPN,29,,,,,0.10029,0.10743,0.10354,0.10267,0.11839,0.1406,0.15261,0.16683,0.14717,0.14886,0.16811,0.1613,0.14746,0.16246
Japan,JPN,30,,,,,0.10289,0.11013,0.10521,0.10194,0.11204,0.12724,0.13567,0.13965,0.11858,0.11192,0.13812,0.11767,0.1208,0.13851
Japan,JPN,31,,,,,0.10044,0.1082,0.10381,0.09972,0.10171,0.11299,0.11428,0.11192,0.09274,0.08284,0.10592,0.09232,0.09507,0.10989
Japan,JPN,32,,,,,0.09364,0.10312,0.10018,0.09398,0.08982,0.09734,0.09338,0.08951,0.07389,0.06226,0.08076,0.08574,0.07385,0.08717
Japan,JPN,33,,,,,,0.09453,0.09392,0.08572,0.07849,0.0809,0.07696,0.06976,0.05801,0.0466,0.05989,0.06491,0.05787,0.06873
Japan,JPN,34,,,,,,0.08557,0.089,0.07802,0.06751,0.0662,0.06129,0.05269,0.0439,0.0332,0.03944,0.04809,0.04496,0.04992
Japan,JPN,35,,,,,,0.07671,0.08078,0.06936,0.05782,0.0544,0.04737,0.03989,0.03192,0.02404,0.02575,0.03464,0.03082,0.03491
Japan,JPN,36,,,,,,0.06568,0.06936,0.06004,0.04973,0.04275,0.03681,0.02963,0.02351,0.018,0.01787,0.02476,0.02218,0.02431
Japan,JPN,37,,,,,,0.05283,0.05669,0.05018,0.04014,0.03165,0.02642,0.02113,0.01639,0.01268,0.01183,0.01677,0.01764,0.01728
Japan,JPN,38,,,,,,,0.04492,0.0409,0.03179,0.02388,0.01897,0.01515,0.0117,0.00929,0.00822,0.01158,0.01274,0.01219
Japan,JPN,39,,,,,,,0.03472,0.03261,0.02466,0.01732,0.01334,0.01073,0.00802,0.00644,0.00558,0.00712,0.00866,0.00854
Japan,JPN,40,,,,,,,0.02572,0.02441,0.01769,0.01185,0.00901,0.0069,0.00522,0.00406,0.00357,0.00432,0.00559,0.0056
Japan,JPN,41,,,,,,,0.01729,0.01634,0.012,0.00792,0.00556,0.00432,0.00322,0.00256,0.00228,0.00261,0.00347,0.00352
Japan,JPN,42,,,,,,,0.01076,0.00978,0.00753,0.00495,0.00341,0.00248,0.00186,0.0015,0.00143,0.00154,0.00212,0.00224
Japan,JPN,43,,,,,,,,0.00537,0.00431,0.00272,0.00182,0.00141,0.00104,0.00089,0.00081,0.00086,0.00114,0.00145
Japan,JPN,44,,,,,,,,0.00251,0.00215,0.00138,0.00093,0.00072,0.00055,0.00039,0.00041,0.0004,0.00058,0.00077
Japan,JPN,45,,,,,,,,0.00112,0.00091,0.00059,0.00043,0.00031,0.00022,0.00018,0.00018,0.00018,0.00024,0.00041
Japan,JPN,46,,,,,,,,0.00039,0.00034,0.00024,0.00017,0.00013,0.00009,0.00007,0.00007,0.00008,0.0001,0.00018
Japan,JPN,47,,,,,,,,0.00018,0.00016,0.0001,0.00008,0.00005,0.00004,0.00003,0.00002,0.00003,0.00004,0.0001
Japan,JPN,48,,,,,,,,,0.00006,0.00007,0.00003,0.00003,0.00002,0.00002,0.00001,0.00001,0.00002,0.00005
Japan,JPN,49,,,,,,,,,0.00004,0.00004,0.00003,0.00002,0.00001,0.00001,0.00001,0,0.00001,0.00001
Japan,JPN,50,,,,,,,,,0.00001,0.00002,0.00002,0.00001,0,0,0,0,0,0
Japan,JPN,51,,,,,,,,,0.00001,0.00002,0.00002,0,0,0,0,0,0,0
Japan,JPN,52,,,,,,,,,0.00002,0.00001,0.00001,0.00001,0,0,0,0,0,0
Japan,JPN,53,,,,,,,,,,0.00001,0.00001,0,0,0,0,0,0,0
Japan,JPN,54,,,,,,,,,,0,0,0,0,0,0,0,0,0
Japan,JPN,55,,,,,,,,,,0,0,0.00001,0,0,0,0,0,0
Lithuania,LTU,12,,0.00008,0,0,0,0,0,0,0,0,0,0,0,,,,,
Lithuania,LTU,13,,0,0,0,0.00012,0.00011,0,0.00001,0,0,0.00001,0.00001,0.00001,,,,,
Lithuania,LTU,14,,0.00016,0.00062,0.00032,0.00024,0.00043,0.00075,0.0002,0.00005,0.0001,0.00008,0.0001,0.00006,0.00003,,,,
Lithuania,LTU,15,,,0.00152,0.00136,0.00225,0.00127,0.00332,0.00306,0.00043,0.00078,0.00067,0.0006,0.00026,0.00037,,,,
Lithuania,LTU,16,,,0.00434,0.00558,0.00618,0.00677,0.01053,0.01271,0.00274,0.00272,0.00394,0.00281,0.00182,0.00223,,,,
Lithuania,LTU,17,,,0.00902,0.01262,0.01612,0.01686,0.02384,0.03195,0.01504,0.00916,0.01397,0.01183,0.00738,0.00747,,,,
Lithuania,LTU,18,,,0.01566,0.02061,0.02754,0.03033,0.04597,0.06001,0.0483,0.0266,0.03906,0.0327,0.02756,0.02272,,,,
Lithuania,LTU,19,,,0.02079,0.02849,0.03034,0.04437,0.06321,0.09772,0.10555,0.06516,0.08192,0.07698,0.07197,0.0499,0.04922,,,
Lithuania,LTU,20,,,,0.03754,0.0373,0.05511,0.07642,0.10848,0.15236,0.11431,0.12047,0.12708,0.1258,0.09139,0.09897,,,
Lithuania,LTU,21,,,,0.03981,0.04461,0.05881,0.07893,0.11703,0.17433,0.1578,0.14403,0.15438,0.16157,0.12072,0.12018,,,
Lithuania,LTU,22,,,,0.04185,0.05326,0.05978,0.07759,0.11646,0.16014,0.17466,0.16922,0.16678,0.17335,0.15539,0.13517,,,
Lithuania,LTU,23,,,,0.0521,0.0634,0.06931,0.0831,0.11207,0.13419,0.17398,0.18126,0.16762,0.1734,0.15997,0.14115,,,
Lithuania,LTU,24,,,,0.05275,0.07338,0.08516,0.0893,0.10732,0.11358,0.15887,0.1783,0.1603,0.16645,0.16996,0.14429,0.1646,,
Lithuania,LTU,25,,,,,0.09191,0.10463,0.09643,0.10135,0.10531,0.13825,0.1642,0.14587,0.14807,0.16637,0.15674,0.16669,,
Lithuania,LTU,26,,,,,0.10642,0.117,0.09907,0.09397,0.09498,0.12038,0.14773,0.13247,0.14194,0.14632,0.14931,0.15984,,
Lithuania,LTU,27,,,,,0.11686,0.12599,0.1067,0.08349,0.0875,0.10174,0.12357,0.12437,0.12452,0.13304,0.14169,0.14616,,
Lithuania,LTU,28,,,,,0.1205,0.12535,0.10717,0.08085,0.08199,0.07893,0.09905,0.11453,0.10749,0.11717,0.13197,0.13411,,
Lithuania,LTU,29,,,,,0.11801,0.12712,0.112,0.07591,0.07014,0.06597,0.08613,0.10069,0.09598,0.10324,0.12135,0.12047,0.14899,
Lithuania,LTU,30,,,,,,0.12605,0.10905,0.07487,0.05988,0.05514,0.07541,0.08657,0.08014,0.09404,0.11247,0.12185,0.14147,
Lithuania,LTU,31,,,,,,0.11684,0.0965,0.06671,0.05276,0.04824,0.06173,0.07955,0.07172,0.07852,0.09762,0.10243,0.12194,
Lithuania,LTU,32,,,,,,0.10633,0.09208,0.06202,0.04418,0.04564,0.04847,0.06234,0.0669,0.06981,0.08317,0.09274,0.1148,
Lithuania,LTU,33,,,,,,0.09663,0.08115,0.05914,0.04012,0.03886,0.0346,0.04781,0.05933,0.0562,0.06916,0.08002,0.10313,
Lithuania,LTU,34,,,,,,0.08084,0.07454,0.0544,0.0385,0.03326,0.02547,0.03786,0.04829,0.04628,0.05981,0.07353,0.09711,0.10309
Lithuania,LTU,35,,,,,,,0.07096,0.04915,0.03314,0.02661,0.02476,0.03201,0.04051,0.03711,0.05176,0.06369,0.07257,0.08946
Lithuania,LTU,36,,,,,,,0.05682,0.04217,0.02832,0.02559,0.01998,0.026,0.03425,0.03619,0.04324,0.05421,0.06381,0.06764
Lithuania,LTU,37,,,,,,,0.04495,0.03598,0.02628,0.01836,0.01849,0.01865,0.02639,0.03161,0.03464,0.0431,0.05173,0.05968
Lithuania,LTU,38,,,,,,,0.04022,0.02744,0.02145,0.01509,0.01514,0.01278,0.01859,0.02457,0.02722,0.03502,0.04387,0.05043
Lithuania,LTU,39,,,,,,,0.02968,0.02281,0.01712,0.01231,0.0112,0.0092,0.01272,0.01885,0.02055,0.02732,0.03331,0.04087
Lithuania,LTU,40,,,,,,,,0.01791,0.01275,0.00998,0.00819,0.00622,0.00969,0.0144,0.01604,0.02026,0.02847,0.03342
Lithuania,LTU,41,,,,,,,,0.01269,0.00822,0.0062,0.00609,0.00451,0.00632,0.01167,0.01241,0.01425,0.0194,0.02193
Lithuania,LTU,42,,,,,,,,0.00687,0.00559,0.00394,0.004,0.0035,0.00355,0.00694,0.00908,0.00961,0.01387,0.01578
Lithuania,LTU,43,,,,,,,,0.00378,0.00345,0.00282,0.00218,0.00201,0.00249,0.00258,0.00545,0.0069,0.00787,0.01034
Lithuania,LTU,44,,,,,,,,0.0022,0.00215,0.00138,0.00113,0.00079,0.00087,0.00122,0.00323,0.00332,0.0043,0.00529
Lithuania,LTU,45,,,,,,,,,0.00084,0.00062,0.00072,0.00054,0.00059,0.0007,0.00135,0.00182,0.00228,0.00353
Lithuania,LTU,46,,,,,,,,,0.00042,0.00009,0.00025,0.00038,0.0003,0.00046,0.00053,0.00108,0.00121,0.00197
Lithuania,LTU,47,,,,,,,,,0.00005,0.00005,0.00007,0.00004,0.00004,0.00015,0.00029,0.00037,0.00081,0.00054
Lithuania,LTU,48,,,,,,,,,0.00005,0.00014,0,0.00004,0,0,0.00015,0.00015,0.00013,0.00025
Lithuania,LTU,49,,,,,,,,,0.0001,0,0,0,0,0,0.00001,0.00007,0.00006,0.0001
Lithuania,LTU,50,,,,,,,,,,0,0,0,0,0,0,0,0,0
Lithuania,LTU,51,,,,,,,,,,0,0,0,0,0,0,0,0,0
Lithuania,LTU,52,,,,,,,,,,0.00001,0,0,0,0,0,0.00002,0,0
Lithuania,LTU,53,,,,,,,,,,0.00002,0,0,0,0,0,0,0,0
Lithuania,LTU,54,,,,,,,,,,0.00001,0,0,0,0,0,0,0,0
Lithuania,LTU,55,,,,,,,,,,,0,0,0,0,0,0,0,0
Netherlands,NLD,12,,0,0,0,0,0,0,0,0,0,0.00001,0,0,0,0,,,
Netherlands,NLD,13,,0,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0,0.00002,0.00005,0.00001,0.00002,0.00001,0.00001,,,
Netherlands,NLD,14,,0.00003,0.00006,0.00007,0.00013,0.00019,0.00017,0.00015,0.00008,0.00012,0.00009,0.00034,0.00018,0.00015,0.00008,,,
Netherlands,NLD,15,,0.00015,0.00026,0.00046,0.00049,0.00091,0.00044,0.00079,0.00064,0.00063,0.00083,0.00139,0.00101,0.00092,0.00049,0.00053,,
Netherlands,NLD,16,,0.00051,0.00086,0.00124,0.00145,0.00268,0.00163,0.00228,0.0023,0.00261,0.00296,0.00653,0.00508,0.00452,0.00284,0.00226,,
Netherlands,NLD,17,,,0.00172,0.00291,0.00343,0.00532,0.00406,0.0051,0.00518,0.00547,0.0081,0.01542,0.01567,0.01453,0.00971,0.00826,,
Netherlands,NLD,18,,,0.00323,0.00514,0.00745,0.00987,0.00856,0.01037,0.00991,0.0103,0.01388,0.0242,0.03288,0.03077,0.02308,0.01992,,
Netherlands,NLD,19,,,0.00622,0.00891,0.01245,0.01542,0.01734,0.01563,0.01712,0.01785,0.02319,0.03429,0.05311,0.05136,0.04119,0.03634,,
Netherlands,NLD,20,,,0.00957,0.01275,0.01727,0.02065,0.02356,0.02048,0.02462,0.02641,0.03559,0.04842,0.07454,0.07654,0.06503,0.055,0.04968,
Netherlands,NLD,21,,,0.01274,0.01742,0.0231,0.02718,0.03129,0.02764,0.031,0.03798,0.0508,0.06726,0.09814,0.11054,0.09779,0.07956,0.0722,
Netherlands,NLD,22,,,,0.02436,0.03107,0.03717,0.03917,0.03551,0.03908,0.05035,0.06609,0.08803,0.12085,0.15004,0.1362,0.11237,0.09728,
Netherlands,NLD,23,,,,0.03176,0.04071,0.04875,0.04993,0.04613,0.04813,0.06362,0.08535,0.11004,0.13292,0.1825,0.1728,0.15155,0.12255,
Netherlands,NLD,24,,,,0.04146,0.05236,0.0609,0.06113,0.0607,0.06027,0.07905,0.1015,0.12534,0.14957,0.20158,0.19871,0.18357,0.15215,
Netherlands,NLD,25,,,,0.05444,0.06521,0.07923,0.07448,0.07592,0.07001,0.09562,0.11745,0.14499,0.15414,0.19863,0.21269,0.21025,0.17901,0.16214
Netherlands,NLD,26,,,,0.06884,0.08034,0.09355,0.0912,0.09173,0.08849,0.10892,0.12974,0.14414,0.15527,0.18338,0.2087,0.22494,0.19835,0.18138
Netherlands,NLD,27,,,,,0.09345,0.10624,0.10989,0.11094,0.10661,0.1174,0.13746,0.13949,0.14848,0.1582,0.19658,0.22016,0.20923,0.19173
Netherlands,NLD,28,,,,,0.10739,0.12505,0.1275,0.12498,0.1256,0.13037,0.14063,0.13275,0.13465,0.13088,0.18118,0.21152,0.20765,0.19065
Netherlands,NLD,29,,,,,0.12008,0.13167,0.14039,0.13641,0.14301,0.13546,0.14367,0.12638,0.12223,0.1075,0.16156,0.19003,0.19758,0.18757
Netherlands,NLD,30,,,,,0.13694,0.14143,0.15015,0.14261,0.14478,0.13503,0.14033,0.12055,0.10518,0.08655,0.13073,0.16361,0.18286,0.18138
Netherlands,NLD,31,,,,,0.13622,0.14005,0.14527,0.1435,0.1433,0.13485,0.12782,0.10634,0.08374,0.07047,0.10256,0.13924,0.16937,0.16991
Netherlands,NLD,32,,,,,,0.13138,0.13595,0.13736,0.13789,0.12343,0.11309,0.09163,0.06877,0.05563,0.07288,0.11547,0.14988,0.15537
Netherlands,NLD,33,,,,,,0.12077,0.12163,0.12677,0.12256,0.11296,0.09966,0.0771,0.05507,0.04406,0.05233,0.09812,0.13313,0.14182
Netherlands,NLD,34,,,,,,0.10523,0.10848,0.11117,0.10605,0.09904,0.08163,0.06592,0.04533,0.03467,0.03865,0.08356,0.11229,0.12516
Netherlands,NLD,35,,,,,,0.09495,0.09196,0.0956,0.08718,0.08246,0.06534,0.05599,0.03717,0.02801,0.02811,0.06367,0.09095,0.11364
Netherlands,NLD,36,,,,,,0.07837,0.07671,0.07395,0.06939,0.06349,0.05205,0.04187,0.02961,0.02084,0.02122,0.0442,0.07182,0.09929
Netherlands,NLD,37,,,,,,,0.05918,0.05663,0.05471,0.04917,0.03872,0.03226,0.02276,0.01527,0.01649,0.02978,0.0567,0.08277
Netherlands,NLD,38,,,,,,,0.04611,0.04214,0.04088,0.03525,0.02928,0.02377,0.01788,0.01216,0.01177,0.01974,0.04432,0.06811
Netherlands,NLD,39,,,,,,,0.03489,0.03205,0.02976,0.02556,0.02198,0.0165,0.01324,0.00868,0.00963,0.01294,0.03482,0.05296
Netherlands,NLD,40,,,,,,,0.02433,0.02171,0.02117,0.01698,0.01464,0.01062,0.00874,0.00629,0.0067,0.00825,0.02251,0.03828
Netherlands,NLD,41,,,,,,,0.01631,0.01425,0.01226,0.01101,0.00958,0.00732,0.0064,0.00437,0.0051,0.00572,0.01418,0.0259
Netherlands,NLD,42,,,,,,,,0.00889,0.00718,0.00588,0.00541,0.00396,0.00356,0.00285,0.00318,0.00331,0.00763,0.0165
Netherlands,NLD,43,,,,,,,,0.00526,0.00404,0.00339,0.0032,0.00219,0.0021,0.0019,0.00194,0.00213,0.00376,0.01019
Netherlands,NLD,44,,,,,,,,0.0025,0.00199,0.00209,0.00134,0.0012,0.00104,0.0011,0.00135,0.00104,0.00197,0.00553
Netherlands,NLD,45,,,,,,,,0.00125,0.0011,0.00086,0.00072,0.00073,0.00046,0.00073,0.00093,0.0007,0.00077,0.0027
Netherlands,NLD,46,,,,,,,,0.00086,0.00061,0.0004,0.00036,0.0003,0.00031,0.00051,0.00059,0.00055,0.00053,0.00126
Netherlands,NLD,47,,,,,,,,,0.00034,0.00021,0.00006,0.00008,0.00013,0.00024,0.00038,0.00025,0.00037,0.00033
Netherlands,NLD,48,,,,,,,,,0.00018,0.00012,0.0001,0.00006,0.00009,0.00017,0.00036,0.00023,0.00013,0.00008
Netherlands,NLD,49,,,,,,,,,0.00016,0.00012,0.00007,0.00003,0.00003,0.00006,0.00029,0.00015,0.00012,0.00009
Netherlands,NLD,50,,,,,,,,,0.00013,0.00008,0.00007,0.00002,0.00002,0.00008,0.00027,0.00017,0.00012,0.00002
Netherlands,NLD,51,,,,,,,,,0.00007,0.00006,0.00005,0.00002,0.00001,0.00004,0.00015,0.00009,0.00008,0.00002
Netherlands,NLD,52,,,,,,,,,,0.00004,0.00001,0.00002,0.00001,0.00001,0.00006,0.00003,0.00004,0.00001
Netherlands,NLD,53,,,,,,,,,,0.00001,0.00001,0.00001,0,0.00001,0.00002,0.00001,0.00001,0
Netherlands,NLD,54,,,,,,,,,,0,0,0,0,0,0,0,0,0
Netherlands,NLD,55,,,,,,,,,,0,0,0,0,0,0,0,0,0
Northern Ireland,,12,,0,0,0,0,0,0,0,0.00007,0,,,,,,,,
Northern Ireland,,13,,0,0,0,0.0002,0.00008,0.00008,0.00007,0.00014,0.00006,,,,,,,,
Northern Ireland,,14,,0.00019,0.00037,0.00023,0.0003,0.00065,0.00086,0.00036,0.00068,0.00027,0.00021,,,,,,,
Northern Ireland,,15,,0.00089,0.00146,0.00209,0.0021,0.00326,0.00285,0.00241,0.00205,0.00116,0,,,,,,,
Northern Ireland,,16,,0.00181,0.0043,0.00663,0.00842,0.00913,0.01189,0.01073,0.01003,0.0072,0.0093,,,,,,,
Northern Ireland,,17,,,0.00833,0.01309,0.01919,0.0211,0.02659,0.02704,0.02783,0.02196,0.02552,,,,,,,
Northern Ireland,,18,,,0.01686,0.02107,0.03281,0.03549,0.04848,0.04124,0.0469,0.04251,0.05015,,,,,,,
Northern Ireland,,19,,,0.02571,0.03077,0.04161,0.04442,0.05653,0.05041,0.06001,0.06196,0.07852,0.08427,,,,,,
Northern Ireland,,20,,,0.03448,0.03958,0.05241,0.05387,0.06195,0.05498,0.07304,0.08362,0.10648,0.11308,,,,,,
Northern Ireland,,21,,,0.04127,0.0423,0.05748,0.05721,0.06263,0.06029,0.08191,0.10104,0.12054,0.12348,,,,,,
Northern Ireland,,22,,,,0.04645,0.05918,0.0624,0.06317,0.0688,0.08545,0.11494,0.13648,0.13542,,,,,,
Northern Ireland,,23,,,,0.05569,0.06244,0.07137,0.07134,0.07485,0.09189,0.12131,0.14793,0.15478,,,,,,
Northern Ireland,,24,,,,0.05742,0.07395,0.07791,0.07765,0.07813,0.09996,0.13266,0.16091,0.1723,0.17129,,,,,
Northern Ireland,,25,,,,0.06597,0.08149,0.08904,0.08597,0.0852,0.10928,0.14157,0.16473,0.18104,0.17339,,,,,
Northern Ireland,,26,,,,0.07657,0.09072,0.10013,0.10364,0.09442,0.12354,0.14531,0.16682,0.17058,0.17848,,,,,
Northern Ireland,,27,,,,,0.10047,0.10724,0.11736,0.10406,0.1244,0.14243,0.1618,0.16966,0.16643,,,,,
Northern Ireland,,28,,,,,0.11117,0.11823,0.12917,0.11564,0.12925,0.13984,0.15693,0.16199,0.16532,,,,,
Northern Ireland,,29,,,,,0.11604,0.13006,0.13278,0.12093,0.12192,0.13605,0.14212,0.15289,0.17274,0.14255,,,,
Northern Ireland,,30,,,,,0.12351,0.13175,0.13216,0.12702,0.12269,0.12871,0.1368,0.14302,0.15159,0.12844,,,,
Northern Ireland,,31,,,,,0.13147,0.13188,0.13915,0.12933,0.11593,0.12143,0.11603,0.1249,0.13009,0.11429,,,,
Northern Ireland,,32,,,,,,0.12764,0.13365,0.12915,0.11113,0.11355,0.10142,0.11135,0.11468,0.10538,,,,
Northern Ireland,,33,,,,,,0.11629,0.12217,0.11814,0.10317,0.09541,0.08989,0.08879,0.09646,0.09235,,,,
Northern Ireland,,34,,,,,,0.10196,0.11543,0.1073,0.09503,0.08055,0.07796,0.0765,0.08586,0.08642,0.07755,,,
Northern Ireland,,35,,,,,,0.0922,0.10445,0.09754,0.08248,0.07094,0.0654,0.06877,0.07149,0.07457,0.06697,,,
Northern Ireland,,36,,,,,,0.08097,0.08573,0.08156,0.07554,0.05757,0.05432,0.05416,0.06227,0.06176,0.05419,,,
Northern Ireland,,37,,,,,,,0.07018,0.07024,0.0638,0.04641,0.04626,0.04438,0.04681,0.0478,0.04523,,,
Northern Ireland,,38,,,,,,,0.05525,0.05347,0.05127,0.03842,0.03567,0.03343,0.03772,0.03982,0.04086,,,
Northern Ireland,,39,,,,,,,0.0411,0.04092,0.0369,0.03075,0.02537,0.02404,0.02729,0.02866,0.03235,0.03683,,
Northern Ireland,,40,,,,,,,0.02783,0.02966,0.02727,0.02161,0.01763,0.01789,0.01914,0.02134,0.02373,0.02918,,
Northern Ireland,,41,,,,,,,0.0186,0.01754,0.01894,0.01498,0.01173,0.01144,0.01224,0.01481,0.01601,0.01803,,
Northern Ireland,,42,,,,,,,,0.01191,0.01043,0.00993,0.00692,0.00674,0.00684,0.00998,0.00925,0.01265,,
Northern Ireland,,43,,,,,,,,0.00659,0.00696,0.00481,0.00487,0.00389,0.00478,0.00565,0.00586,0.00912,,
Northern Ireland,,44,,,,,,,,0.00365,0.00368,0.00288,0.00241,0.00147,0.00215,0.00167,0.00319,0.00583,0.0058,
Northern Ireland,,45,,,,,,,,0.00171,0.002,0.00145,0.0014,0.00108,0.00107,0.00171,0.00148,0.00283,0.00306,
Northern Ireland,,46,,,,,,,,0.00066,0.00063,0.00069,0.00044,0.00054,0.00029,0.00094,0.00051,0.0011,0.00146,
Northern Ireland,,47,,,,,,,,,0.00038,0.00044,0.00024,0,0.00015,0.00021,0.00014,0.00029,0.00028,
Northern Ireland,,48,,,,,,,,,0.00034,0.00011,0.00022,0.00004,0.00017,0.00011,0.00018,0.00007,0.00024,
Northern Ireland,,49,,,,,,,,,0.00039,0.00003,0,0.00005,0,0,0,0,0.00013,0
Northern Ireland,,50,,,,,,,,,0.00008,0.00013,0.00005,0,0.00009,0,0,0,0,0
Northern Ireland,,51,,,,,,,,,0.00005,0,0,0,0,0,0,0,0,0
Northern Ireland,,52,,,,,,,,,,0,0,0,0,0,0,0,0,0
Northern Ireland,,53,,,,,,,,,,0,0,0,0,0,0,0,0,0
Northern Ireland,,54,,,,,,,,,,0,0,0,0,0,0,0,0,0
Northern Ireland,,55,,,,,,,,,,0,0,0,0,0,0,0,0,0
Norway,NOR,12,,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Norway,NOR,13,,0,0,0.00003,0,0,0,0.00004,0,0,0,0,,,,,,
Norway,NOR,14,,0,0,0.00013,0.00006,0.00004,0.00004,0.00011,0.00006,0.00013,0.00034,0.00023,,,,,,
Norway,NOR,15,,0.00006,0.00022,0.00042,0.00023,0.00081,0.00043,0.00068,0.00066,0.00091,0.00145,0.0016,,,,,,
Norway,NOR,16,,0.0001,0.00038,0.00156,0.00157,0.00196,0.00308,0.00289,0.00394,0.00484,0.00888,0.01058,,,,,,
Norway,NOR,17,,,0.00145,0.00418,0.00622,0.00638,0.00881,0.00975,0.01316,0.01561,0.0252,0.03685,0.02977,,,,,
Norway,NOR,18,,,0.00303,0.00698,0.01369,0.01251,0.01662,0.01967,0.02453,0.02857,0.04417,0.06806,0.06911,,,,,
Norway,NOR,19,,,0.00577,0.01297,0.02416,0.02341,0.03004,0.03508,0.04571,0.04732,0.06343,0.09478,0.10771,,,,,
Norway,NOR,20,,,0.00869,0.01941,0.03284,0.03524,0.04192,0.04803,0.05972,0.06439,0.07761,0.10475,0.13849,,,,,
Norway,NOR,21,,,0.01362,0.02491,0.04039,0.04781,0.04746,0.05876,0.07406,0.07489,0.09436,0.11439,0.16004,,,,,
Norway,NOR,22,,,,0.03019,0.04928,0.06232,0.05774,0.07029,0.08267,0.09457,0.10119,0.11771,0.15956,0.18583,,,,
Norway,NOR,23,,,,0.03978,0.05665,0.07543,0.06925,0.07647,0.09309,0.10767,0.11319,0.1295,0.16235,0.19246,,,,
Norway,NOR,24,,,,0.04657,0.06893,0.08533,0.08468,0.09283,0.1089,0.12816,0.12108,0.13262,0.15597,0.18804,,,,
Norway,NOR,25,,,,0.06129,0.08194,0.10013,0.1008,0.10303,0.12354,0.13907,0.1325,0.13644,0.14635,0.17121,,,,
Norway,NOR,26,,,,0.07509,0.09263,0.11122,0.1151,0.11368,0.12977,0.13899,0.13889,0.13512,0.13252,0.16439,,,,
Norway,NOR,27,,,,,0.10253,0.11729,0.12534,0.12641,0.135,0.14089,0.14111,0.12526,0.12026,0.14336,0.17107,,,
Norway,NOR,28,,,,,0.1082,0.12312,0.13641,0.13452,0.13982,0.14073,0.1395,0.11568,0.1149,0.12459,0.15029,,,
Norway,NOR,29,,,,,0.11461,0.13146,0.14301,0.14136,0.13958,0.13739,0.13456,0.11191,0.0988,0.10454,0.13108,,,
Norway,NOR,30,,,,,0.12461,0.13314,0.14506,0.14184,0.13029,0.12796,0.12554,0.09977,0.08927,0.08393,0.10821,,,
Norway,NOR,31,,,,,0.12613,0.12907,0.13765,0.13576,0.12268,0.12328,0.11527,0.08873,0.0756,0.06749,0.09498,,,
Norway,NOR,32,,,,,,0.11543,0.12685,0.12879,0.11394,0.10597,0.09964,0.08139,0.0642,0.0588,0.07818,0.10009,,
Norway,NOR,33,,,,,,0.10924,0.11243,0.11663,0.10431,0.092,0.08828,0.07485,0.05361,0.05004,0.06094,0.08617,,
Norway,NOR,34,,,,,,0.09558,0.09865,0.10439,0.08937,0.08581,0.07606,0.06304,0.04407,0.04056,0.04579,0.06977,,
Norway,NOR,35,,,,,,0.08291,0.08687,0.0895,0.07813,0.06915,0.06225,0.054,0.03701,0.03148,0.03582,0.05605,,
Norway,NOR,36,,,,,,0.0671,0.06899,0.07193,0.06736,0.05385,0.05339,0.04323,0.02848,0.02534,0.02486,0.04382,,
Norway,NOR,37,,,,,,,0.05481,0.05619,0.05121,0.04214,0.04066,0.03218,0.02696,0.02091,0.02061,0.03526,0.04859,
Norway,NOR,38,,,,,,,0.04271,0.04339,0.04177,0.0352,0.03095,0.02696,0.01889,0.01591,0.01569,0.02337,0.04003,
Norway,NOR,39,,,,,,,0.03375,0.03397,0.03205,0.02603,0.02284,0.01958,0.01409,0.01024,0.01182,0.01483,0.03001,
Norway,NOR,40,,,,,,,0.02474,0.02448,0.02221,0.01825,0.0158,0.01298,0.01172,0.00782,0.0079,0.00983,0.01828,
Norway,NOR,41,,,,,,,0.01531,0.01729,0.01396,0.01198,0.01021,0.00845,0.00748,0.00456,0.00491,0.00634,0.01302,
Norway,NOR,42,,,,,,,,0.00876,0.00875,0.00776,0.00672,0.00518,0.00406,0.00381,0.00285,0.00413,0.00694,0.01374
Norway,NOR,43,,,,,,,,0.00624,0.00467,0.0039,0.00336,0.00278,0.00221,0.00191,0.00201,0.00215,0.00333,0.00959
Norway,NOR,44,,,,,,,,0.00314,0.00285,0.00321,0.00176,0.00162,0.0013,0.00096,0.00112,0.00118,0.00195,0.00391
Norway,NOR,45,,,,,,,,0.00195,0.00186,0.00144,0.00102,0.00074,0.00051,0.00058,0.00047,0.00059,0.00086,0.00178
Norway,NOR,46,,,,,,,,0.00106,0.00076,0.001,0.00057,0.00026,0.00017,0.00021,0.00042,0.00032,0.00029,0.00061
Norway,NOR,47,,,,,,,,,0.0006,0.00043,0.00016,0.0001,0.00021,0.00007,0.00005,0.00011,0.00005,0.00031
Norway,NOR,48,,,,,,,,,0.00033,0.00034,0.00006,0.00003,0.00003,0,0,0.00011,0.00005,0.00009
Norway,NOR,49,,,,,,,,,0.00035,0.0002,0.00003,0,0,0.00003,0.00014,0,0,0
Norway,NOR,50,,,,,,,,,0.00015,0.00019,0.00005,0.00002,0,0.00001,0,0.00001,0.00001,0
Norway,NOR,51,,,,,,,,,0.00007,0.00013,0.00003,0.00001,0,0.00002,0.00001,0.00001,0.00001,0.00001
Norway,NOR,52,,,,,,,,,,0.00005,0.00002,0,0,0.00001,0.00001,0,0,0
